gene_id	gene_name	SRR2219873	SRR2219887	SRR2219889	SRR2219891	SRR2219895	SRR2219907
ENSG00000298015.1	ENSG00000298015	0	0	0	0	0	0
ENSG00000298016.1	ENSG00000298016	0	0	0	0	0	0
ENSG00000298017.1	ENSG00000298017	0	1	0	0	0	0
ENSG00000298018.1	ENSG00000298018	0	0	0	0	0	2
ENSG00000298019.1	ENSG00000298019	0	0	0	0	0	0
ENSG00000298020.1	ENSG00000298020	0	0	0	0	0	0
ENSG00000298021.1	ENSG00000298021	0	0	0	0.966	1	0
ENSG00000298022.1	ENSG00000298022	1	0	1	0	0	0
ENSG00000298023.1	ENSG00000298023	0	0	0	1	0	0
ENSG00000298024.1	ENSG00000298024	0	0	0	0	0	0
ENSG00000298025.1	ENSG00000298025	0	0	0	0	1	0
ENSG00000298026.1	ENSG00000298026	0	0	0	0	0	0
ENSG00000298027.1	ENSG00000298027	2	0	0	0	1	0
ENSG00000298028.1	ENSG00000298028	0	0	0	0	0	0
ENSG00000298029.1	ENSG00000298029	0	0	0	0	0	0
ENSG00000298030.1	ENSG00000298030	0	0	0	0	0	0
ENSG00000298031.1	ENSG00000298031	0	0	0	0	0	0
ENSG00000298032.1	ENSG00000298032	0	0	0	0	0	0
ENSG00000298033.1	ENSG00000298033	0	0	0	0	0	0
ENSG00000298034.1	ENSG00000298034	0	0	0	0	0	0
ENSG00000298035.1	ENSG00000298035	4	0	0	7	0	4
ENSG00000298036.1	ENSG00000298036	0	0	0	0	0	0
ENSG00000298037.1	ENSG00000298037	0	0	0	0	0	0
ENSG00000298038.1	ENSG00000298038	0	0	0	0	0	0
ENSG00000298039.1	ENSG00000298039	0	0	0	0	0	1
ENSG00000298040.1	ENSG00000298040	0	0	0	0	0	0
ENSG00000298041.1	ENSG00000298041	0	3	1	0	0	0
ENSG00000298042.1	ENSG00000298042	0	0	0	0	0	0
ENSG00000298043.1	ENSG00000298043	0	1	0	1	0	0
ENSG00000298044.1	ENSG00000298044	0	0	0	0	0	0
ENSG00000298045.1	ENSG00000298045	0	0	0	1	1	0
ENSG00000298046.1	ENSG00000298046	0	0	0	0	0	0
ENSG00000298047.1	ENSG00000298047	0	0	0	0	0	0
ENSG00000298048.1	ENSG00000298048	0	0	0	0	0	0
ENSG00000298049.1	ENSG00000298049	0	0	0	0	0	0
ENSG00000298050.1	ENSG00000298050	0	0	0	0	0	0
ENSG00000298051.1	ENSG00000298051	0	0	0	0	0	0
ENSG00000298052.1	ENSG00000298052	0	0	1	1	2	0
ENSG00000298053.1	ENSG00000298053	0	0	0	0	0	0
ENSG00000298054.1	ENSG00000298054	0	3	0	0	0	0
ENSG00000298055.1	ENSG00000298055	0	3	3	1	0	1
ENSG00000298056.1	ENSG00000298056	0	0	0	0	0	0
ENSG00000298057.1	ENSG00000298057	0	0	0	0	0	0
ENSG00000298058.1	ENSG00000298058	0	2	0	0	1	0
ENSG00000298059.1	ENSG00000298059	0	0	0	0	0	0
ENSG00000298060.1	ENSG00000298060	0	0	0	0	2	1
ENSG00000298061.1	ENSG00000298061	0	0	0	0	0	0
ENSG00000298062.1	ENSG00000298062	0	0	0	0	0	0
ENSG00000298063.1	ENSG00000298063	0	0	0	0	0	0
ENSG00000298064.1	ENSG00000298064	0	0	0	0	1	0
ENSG00000298065.1	ENSG00000298065	1	0	1	4	0	0
ENSG00000298066.1	ENSG00000298066	0	1	0	0	0	0
ENSG00000298067.1	ENSG00000298067	0	2	0	0	0	1
ENSG00000298068.1	ENSG00000298068	0	0	0	0	0	0
ENSG00000298069.1	ENSG00000298069	0	0	0	0	0	0
ENSG00000298070.1	ENSG00000298070	0	0	0	0	0	0
ENSG00000298071.1	ENSG00000298071	0	0	0	0	0	0
ENSG00000298072.1	ENSG00000298072	0	0	0	0	0	0
ENSG00000298073.1	ENSG00000298073	1	0	0	0	0	0
ENSG00000298074.1	ENSG00000298074	116.353	27	48.944	289.615	314.653	79.241
ENSG00000298075.1	ENSG00000298075	0	0	0	0	0	0
ENSG00000298076.1	ENSG00000298076	0	0	0	0	0	0
ENSG00000298077.1	ENSG00000298077	0	0	0	0	0	0
ENSG00000298078.1	ENSG00000298078	0	0	0	0	0	0
ENSG00000298079.1	ENSG00000298079	1	0	0	0	0	0
ENSG00000298080.1	ENSG00000298080	0	0	0	0	0	4
ENSG00000298081.1	ENSG00000298081	0	0	0	0	0	1
ENSG00000298082.1	ENSG00000298082	0	0	0	0	0	0
ENSG00000298083.1	ENSG00000298083	0	0	0	0	0	0
ENSG00000298084.1	ENSG00000298084	0	0	0	1	0	0
ENSG00000298085.1	ENSG00000298085	0	1	2	1	0	0
ENSG00000298086.1	ENSG00000298086	0	0	0	0	0	0
ENSG00000298087.1	ENSG00000298087	0	0	0	0	0	0
ENSG00000298088.1	ENSG00000298088	0	0	0	0	0	0
ENSG00000298089.1	ENSG00000298089	0	0	0	0	0	0
ENSG00000298090.1	ENSG00000298090	0	1	0	0	0	0
ENSG00000298091.1	ENSG00000298091	0	0	0	0	0	0
ENSG00000298092.1	ENSG00000298092	0	0	0	0	0	0
ENSG00000298093.1	ENSG00000298093	0	0	0	0	0	0
ENSG00000298094.1	ENSG00000298094	4.429	1.783	0	33.692	6.461	3.287
ENSG00000298096.1	ENSG00000298096	0	0	0	0	0	0
ENSG00000298097.1	ENSG00000298097	0	0	0	0	0	0
ENSG00000298098.1	ENSG00000298098	0	4	1	1	10	3
ENSG00000298099.1	ENSG00000298099	0	0	0	0	0	0
ENSG00000298100.1	ENSG00000298100	2	0	0	0	0	0
ENSG00000298101.1	ENSG00000298101	0	0	0	0	0	0
ENSG00000298102.1	ENSG00000298102	0	0	0	0	0	0
ENSG00000298103.1	ENSG00000298103	0	0	0	0	0	0
ENSG00000298104.1	ENSG00000298104	0	1	0	0	4.145	0
ENSG00000298105.1	ENSG00000298105	0	0	1	0	0	0
ENSG00000298106.1	ENSG00000298106	0	0	0	0	0	0
ENSG00000298107.1	ENSG00000298107	0	0	0	1	0	0
ENSG00000298108.1	ENSG00000298108	0	0	0	0	0	0
ENSG00000298109.1	ENSG00000298109	0	0	0	0	0	0
ENSG00000298110.1	ENSG00000298110	0	0	0	0	0	0
ENSG00000298111.1	ENSG00000298111	0	0	0	0	0	0
ENSG00000298112.1	ENSG00000298112	0	0	0	0	0	0
ENSG00000298113.1	ENSG00000298113	0	0	0	0	0	0
ENSG00000298114.1	ENSG00000298114	0	0	0	0	0	0
ENSG00000298115.1	ENSG00000298115	0	0	0	0	0	0
ENSG00000298116.1	ENSG00000298116	0	0	2	0	0	0
ENSG00000298117.1	ENSG00000298117	0	0	1	0	0	0
ENSG00000298118.1	ENSG00000298118	0	0	0	0	0	0
ENSG00000298119.1	ENSG00000298119	0	0	0	0	0	0
ENSG00000298120.1	ENSG00000298120	0	0	0	0	0	0
ENSG00000298121.1	ENSG00000298121	0	0	0	0	0	0
ENSG00000298122.1	ENSG00000298122	0	0	0	0	0	0
ENSG00000298123.1	ENSG00000298123	0	0	0	0	0	0
ENSG00000298124.1	ENSG00000298124	0	0	0	0	1	0
ENSG00000298125.1	ENSG00000298125	0	0	0	0	0	0
ENSG00000298126.1	ENSG00000298126	0	0	0	0	0	0
ENSG00000298127.1	ENSG00000298127	0	0	0	0	0	0
ENSG00000298128.1	ENSG00000298128	0	0	0	0	0	0
ENSG00000298129.1	ENSG00000298129	0	0	0	0	0	0
ENSG00000298130.1	ENSG00000298130	0	0	0	0	0	0
ENSG00000298131.1	ENSG00000298131	0	0	0	0	0	0
ENSG00000298132.1	ENSG00000298132	9	4	11	1	44	4
ENSG00000298133.1	ENSG00000298133	1	0	0	0	1	2.055
ENSG00000298134.1	ENSG00000298134	0	1	0	0	0	0
ENSG00000298135.1	ENSG00000298135	0	0	0	0	0	0
ENSG00000298136.1	ENSG00000298136	0	0	2	0	0	0
ENSG00000298137.1	ENSG00000298137	0	0	0	0	0	0
ENSG00000298138.1	ENSG00000298138	0	0	0	0	0	0
ENSG00000298140.1	ENSG00000298140	0	0	0	0	0	1
ENSG00000298141.1	ENSG00000298141	0	0	0	0	0	0
ENSG00000298143.1	ENSG00000298143	0	0	0	0	0	0
ENSG00000298144.1	ENSG00000298144	0	0	0	0	0	0
ENSG00000298145.1	ENSG00000298145	0	0	0	0	0	0
ENSG00000298146.1	ENSG00000298146	0	0	0	0	0	0
ENSG00000298147.1	ENSG00000298147	0	0	0	0	0	0
ENSG00000298148.1	ENSG00000298148	0	0	0	0	0	0
ENSG00000298149.1	ENSG00000298149	1	0	0	0	0	0
ENSG00000298150.1	ENSG00000298150	0	0	0	0	0	0
ENSG00000298151.1	ENSG00000298151	0	0	0	0	0	0
ENSG00000298152.1	ENSG00000298152	0	0	0	0	0	1
ENSG00000298154.1	ENSG00000298154	0	0	0	0	0	0
ENSG00000298155.1	ENSG00000298155	0	0	0	0	0	0
ENSG00000298156.1	ENSG00000298156	0	0	0	0	0	0
ENSG00000298157.1	ENSG00000298157	0	0	0	0	0	0
ENSG00000298158.1	ENSG00000298158	0	0	0	0	0	0
ENSG00000298159.1	ENSG00000298159	0	0	0	0	0	0
ENSG00000298160.1	ENSG00000298160	0	0	0	0	0	0
ENSG00000298161.1	ENSG00000298161	0	0	0	0	0	0
ENSG00000298162.1	ENSG00000298162	1	4	0	1	1	14
ENSG00000298163.1	ENSG00000298163	2	7.135	0	2	0	0
ENSG00000298164.1	ENSG00000298164	0	0	0	0	0	0
ENSG00000298165.1	ENSG00000298165	0	0	0	0	0	0
ENSG00000298166.1	ENSG00000298166	0	0	0	0	0	0
ENSG00000298167.1	ENSG00000298167	0	0	0	0	0	0
ENSG00000298168.1	ENSG00000298168	0	0	0	0	0	0
ENSG00000298170.1	ENSG00000298170	0	0	0	0	0	0
ENSG00000298171.1	ENSG00000298171	0	0	0	0	0	0
ENSG00000298172.1	ENSG00000298172	1	0	0	0	3	0
ENSG00000298173.1	ENSG00000298173	0	0	0	0	0	0
ENSG00000298174.1	ENSG00000298174	0	0	1	1	0	0
ENSG00000298175.1	ENSG00000298175	0	0	0	0	0	0
ENSG00000298176.1	ENSG00000298176	0	0	0	0	0	0
ENSG00000298177.1	ENSG00000298177	0	0	0	0	0	0
ENSG00000298178.1	ENSG00000298178	0	0	0	0	0	0
ENSG00000298179.1	ENSG00000298179	0	0	0	0	0	0
ENSG00000298180.1	ENSG00000298180	0	0	0	0	0	0
ENSG00000298182.1	ENSG00000298182	0	0	0	0	0	0
ENSG00000298183.1	ENSG00000298183	0	0	0	0	0	0
ENSG00000298184.1	ENSG00000298184	0	0	0	0	0	0
ENSG00000298185.1	ENSG00000298185	0	0	0	0	0	0
ENSG00000298186.1	ENSG00000298186	0	0	0	0	0	0
ENSG00000298187.1	ENSG00000298187	0	0	0	0	0	0
ENSG00000298188.1	ENSG00000298188	0	0	0	0	0	0
ENSG00000298189.1	ENSG00000298189	0	0	0	0	1	0
ENSG00000298190.1	ENSG00000298190	0	0	0	0	0	0
ENSG00000298191.1	ENSG00000298191	0	0	0	0	0	0
ENSG00000298192.1	ENSG00000298192	0	0	0	0	0	0
ENSG00000298193.1	ENSG00000298193	0	0	0	0	0	0
ENSG00000298194.1	ENSG00000298194	0	0	0	0	0	0
ENSG00000298195.1	ENSG00000298195	0	0	0	0	0	0
ENSG00000298196.1	ENSG00000298196	1	0	0	1	0	6
ENSG00000298197.1	ENSG00000298197	75.26	0	0	0	106.926	0
ENSG00000298198.1	ENSG00000298198	0	0	0	0	0	0
ENSG00000298199.1	ENSG00000298199	0	0	0	0	0	0
ENSG00000298200.1	ENSG00000298200	0	0	0	0	0	0
ENSG00000298201.1	ENSG00000298201	0	0	0	0	0	0
ENSG00000298202.1	ENSG00000298202	0	0	0	0	0	0
ENSG00000298203.1	ENSG00000298203	0	0	0	0	0	0
ENSG00000298204.1	ENSG00000298204	0	0	0	0	0	0
ENSG00000298205.1	ENSG00000298205	0	0	3	0	0	0
ENSG00000298206.1	ENSG00000298206	0	0	0	0	0	0
ENSG00000298207.1	ENSG00000298207	0	0	0	0	0	0
ENSG00000298208.1	ENSG00000298208	0	0	0	0	0	0
ENSG00000298209.1	ENSG00000298209	0	0	0	0	0	0
ENSG00000298210.1	ENSG00000298210	0	0	0	0	0	1
ENSG00000298211.1	ENSG00000298211	0	0	0	0	0	0
ENSG00000298212.1	ENSG00000298212	0	0	0	0	0	0
ENSG00000298213.1	ENSG00000298213	0	0	0	0	0	0
ENSG00000298214.1	ENSG00000298214	0	0	0	0	0	0
ENSG00000298215.1	ENSG00000298215	0	0	0	0	0	0
ENSG00000298216.1	ENSG00000298216	0	0	0	0	0	0
ENSG00000298217.1	ENSG00000298217	0	0	0	0	0	0
ENSG00000298218.1	ENSG00000298218	0	0	0	0	0	0
ENSG00000298219.1	ENSG00000298219	0	1	0	3	0	1
ENSG00000298220.1	ENSG00000298220	0	0	0	0	0	0
ENSG00000298221.1	ENSG00000298221	0	0	0	0	0	0
ENSG00000298222.1	ENSG00000298222	0	0	0	0	0	0
ENSG00000298223.1	ENSG00000298223	0	0	0	0	0	0
ENSG00000298224.1	ENSG00000298224	0	0	0	0	0	0
ENSG00000298225.1	ENSG00000298225	0	0	0	0	0	0
ENSG00000298226.1	ENSG00000298226	0	0	0	0	0	0
ENSG00000298227.1	ENSG00000298227	0	2	4	0	1	1
ENSG00000298228.1	ENSG00000298228	0	0	0	0	0	0
ENSG00000298229.1	ENSG00000298229	0	0	0	0	0	0
ENSG00000298230.1	ENSG00000298230	0	0	0	0	0	0
ENSG00000298231.1	ENSG00000298231	0	1	0	0	0	0
ENSG00000298232.1	ENSG00000298232	0	0	0	0	0	0
ENSG00000298233.1	ENSG00000298233	0	0	0	1	0	0
ENSG00000298234.1	ENSG00000298234	0	0	0	0	0	0
ENSG00000298235.1	ENSG00000298235	0	0	0	0	0	0
ENSG00000298236.1	ENSG00000298236	0	0	0	0	0	0
ENSG00000298237.1	ENSG00000298237	0	0	1	0	0	0
ENSG00000298238.1	ENSG00000298238	0	0	0	0	0	0
ENSG00000298239.1	ENSG00000298239	0	0	0	0	0	0
ENSG00000298240.1	ENSG00000298240	0	0	0	0	0	0
ENSG00000298241.1	ENSG00000298241	0	0	0	1	0	0
ENSG00000298242.1	ENSG00000298242	0	0	0	0	0	0
ENSG00000298243.1	ENSG00000298243	0	0	0	0	0	0
ENSG00000298244.1	ENSG00000298244	0	0	0	0	0	0
ENSG00000298245.1	ENSG00000298245	0	0	0	0	0	0
ENSG00000298246.1	ENSG00000298246	0	0	0	0	0	0
ENSG00000298247.1	ENSG00000298247	0	0	0	0	0	0
ENSG00000298248.1	ENSG00000298248	0	0	1	0	0	0
ENSG00000298249.1	ENSG00000298249	0	0	0	0	0	0
ENSG00000298250.1	ENSG00000298250	0	0	0	0	0	0
ENSG00000298251.1	ENSG00000298251	0	0	0	0	0	0
ENSG00000298252.1	ENSG00000298252	0	0	0	0	0	0
ENSG00000298253.1	ENSG00000298253	0	0	0	0	0	0
ENSG00000298254.1	ENSG00000298254	0	0	0	0	0	0
ENSG00000298255.1	ENSG00000298255	0	0	0	0	0	0
ENSG00000298256.1	ENSG00000298256	0	0	0	0	0	0
ENSG00000298257.1	ENSG00000298257	0	0	0	0	0	0
ENSG00000298258.1	ENSG00000298258	0	0	0	0	0	0
ENSG00000298259.1	ENSG00000298259	0	0	0	0	0	0
ENSG00000298260.1	ENSG00000298260	0	0	0	0	0	0
ENSG00000298261.1	ENSG00000298261	0	0	0	0	0	0
ENSG00000298262.1	ENSG00000298262	3	2	1	7	4	10
ENSG00000298263.1	ENSG00000298263	0	0	0	0	0	0
ENSG00000298264.1	ENSG00000298264	0	1	0	0	0	0
ENSG00000298265.1	ENSG00000298265	0	0	0	0	0	0
ENSG00000298266.1	ENSG00000298266	0	0	0	0	0	0
ENSG00000298267.1	ENSG00000298267	0	0	0	0	0	0
ENSG00000298268.1	ENSG00000298268	0	0	0	0	0	0
ENSG00000298269.1	ENSG00000298269	0	0	0	0	0	0
ENSG00000298270.1	ENSG00000298270	0	0	0	0	0	0
ENSG00000298271.1	ENSG00000298271	0	0	0	0	0	0
ENSG00000298272.1	ENSG00000298272	0	0	0	0	0	0
ENSG00000298273.1	ENSG00000298273	0	0	0	0	0	0
ENSG00000298274.1	ENSG00000298274	0	0	0	0	1	0
ENSG00000298275.1	ENSG00000298275	0	0	0	0	0	0
ENSG00000298276.1	ENSG00000298276	0	0	0	0	0	0
ENSG00000298277.1	ENSG00000298277	0	0	0	0	0	0
ENSG00000298278.1	ENSG00000298278	0	0	0	0	0	0
ENSG00000298279.1	ENSG00000298279	0	0	0	0	0	0
ENSG00000298280.1	ENSG00000298280	0	0	0	0	0	0
ENSG00000298281.1	ENSG00000298281	0	0	0	2	0	0
ENSG00000298282.1	ENSG00000298282	0	0	0	0	0	0
ENSG00000298283.1	ENSG00000298283	0	0	0	0	0	0
ENSG00000298284.1	ENSG00000298284	0	0	0	0	1	0
ENSG00000298285.1	ENSG00000298285	0	0	0	2	0	0
ENSG00000298286.1	ENSG00000298286	0	0	0	0	0	0
ENSG00000298287.1	ENSG00000298287	0	0	0	0	0	0
ENSG00000298288.1	ENSG00000298288	0	0	0	0	0	0
ENSG00000298289.1	ENSG00000298289	2	0	0	0	0	0
ENSG00000298290.1	ENSG00000298290	0	0	0	0	0	0
ENSG00000298291.1	ENSG00000298291	0	3	0	3.03	2.046	4.064
ENSG00000298292.1	ENSG00000298292	0	0	0	0	0	0
ENSG00000298293.1	ENSG00000298293	0	0	0	0	0	0
ENSG00000298294.1	ENSG00000298294	1.018	1.022	0	4.036	0	0
ENSG00000298295.1	ENSG00000298295	0	0	0	0	0	0
ENSG00000298296.1	ENSG00000298296	0	0	0	0	0	0
ENSG00000298297.1	ENSG00000298297	0	0	1	0	0	0
ENSG00000298298.1	ENSG00000298298	0	0	1	1	0	0
ENSG00000298299.1	ENSG00000298299	0	0	0	0	0	0
ENSG00000298300.1	ENSG00000298300	1	0	0	0	1	0
ENSG00000298301.1	ENSG00000298301	0	0	0	0	0	0
ENSG00000298302.1	ENSG00000298302	0	0	0	0	0	0
ENSG00000298303.1	ENSG00000298303	0	0	0	0	0	0
ENSG00000298304.1	ENSG00000298304	0	0	0	0	0	0
ENSG00000298305.1	ENSG00000298305	0	0	0	0	0	0
ENSG00000298306.1	ENSG00000298306	0	0	0	0	0	0
ENSG00000298307.1	ENSG00000298307	0	0	0	0	0	0
ENSG00000298308.1	ENSG00000298308	0	1	0	1	0	0
ENSG00000298309.1	ENSG00000298309	0	11	16	2	63	4
ENSG00000298310.1	ENSG00000298310	0	0	0	0	1	0
ENSG00000298311.1	ENSG00000298311	1	0	0	0	2	2
ENSG00000298312.1	ENSG00000298312	0	0	0	0	0	0
ENSG00000298313.1	ENSG00000298313	0	0	0	0	0	0
ENSG00000298314.1	ENSG00000298314	0	0	0	0	0	0
ENSG00000298315.1	ENSG00000298315	0	0	0	0	0	0
ENSG00000298316.1	ENSG00000298316	0	0	0	5.351	0	1
ENSG00000298317.1	ENSG00000298317	0	0	0	0	1	0
ENSG00000298318.1	ENSG00000298318	0	0	0	0	0	0
ENSG00000298319.1	ENSG00000298319	0	0	0	0	0	0
ENSG00000298320.1	ENSG00000298320	0	0	0	0	0	0
ENSG00000298321.1	ENSG00000298321	0	0	0	0	0	0
ENSG00000298322.1	ENSG00000298322	0	1	0	0	0	1
ENSG00000298323.1	ENSG00000298323	0	0	0	0	0	0
ENSG00000298324.1	ENSG00000298324	0	0	0	0	39.215	0
ENSG00000298325.1	ENSG00000298325	0	0	0	0	0	0
ENSG00000298326.1	ENSG00000298326	0	0	0	0	0	0
ENSG00000298327.1	ENSG00000298327	0	0	0	0	0	0
ENSG00000298328.1	ENSG00000298328	0	0	0	0	0	0
ENSG00000298329.1	ENSG00000298329	0	0	0	1	0	0
ENSG00000298330.1	ENSG00000298330	0	0	0	0	0	0
ENSG00000298331.1	ENSG00000298331	0	0	0	0	0	0
ENSG00000298332.1	ENSG00000298332	0	0	0	0	0	0
ENSG00000298333.1	ENSG00000298333	0	0	0	0	0	0
ENSG00000298334.1	ENSG00000298334	0	0	0	0	0	2
ENSG00000298335.1	ENSG00000298335	0	0	0	0	0	0
ENSG00000298336.1	ENSG00000298336	0	0	3	0	0	2
ENSG00000298337.1	ENSG00000298337	0	0	0	0	0	0
ENSG00000298338.1	ENSG00000298338	0	2	0	0	0	3
ENSG00000298339.1	ENSG00000298339	0	0	0	0	0	0
ENSG00000298340.1	ENSG00000298340	0	0	0	0	0	0
ENSG00000298341.1	ENSG00000298341	0	0	0	0	0	0
ENSG00000298342.1	ENSG00000298342	0	0	0	0	0	0
ENSG00000298343.1	ENSG00000298343	2	0	0	0	0	0
ENSG00000298344.1	ENSG00000298344	0	0	0	0	0	0
ENSG00000298345.1	ENSG00000298345	0	0	0	0	0	0
ENSG00000298346.1	ENSG00000298346	0	0	0	0	0	1.033
ENSG00000298347.1	ENSG00000298347	0	0	0	0	0	0
ENSG00000298348.1	ENSG00000298348	0	0	0	0	0	0
ENSG00000298349.1	ENSG00000298349	0	0	0	0	0	0
ENSG00000298350.1	ENSG00000298350	0	0	0	0	0	0
ENSG00000298351.1	ENSG00000298351	0	0	0	0	0	0
ENSG00000298352.1	ENSG00000298352	1	0	0	0	0	0
ENSG00000298354.1	ENSG00000298354	1	0	0	0	0	0
ENSG00000298355.1	ENSG00000298355	0	0	0	0	0	0
ENSG00000298356.1	ENSG00000298356	0	0	0	0	0	0
ENSG00000298357.1	ENSG00000298357	0	0	0	0	0	0
ENSG00000298358.1	ENSG00000298358	0	0	0	0	0	0
ENSG00000298359.1	ENSG00000298359	1	0	0	0	0	0
ENSG00000298360.1	ENSG00000298360	0	0	0	0	0	1
ENSG00000298361.1	ENSG00000298361	0	0	0	2	0	2
ENSG00000298362.1	ENSG00000298362	0	3	7	1	2	22
ENSG00000298363.1	ENSG00000298363	0	0	0	1	0	0
ENSG00000298364.1	ENSG00000298364	0	0	0	4.043	50.275	0
ENSG00000298365.1	ENSG00000298365	0	0	0	0	0	0
ENSG00000298366.1	ENSG00000298366	0	0	0	0	0	0
ENSG00000298367.1	ENSG00000298367	0	2	1	0	2	0
ENSG00000298368.1	ENSG00000298368	0	0	0	0	0	0
ENSG00000298369.1	ENSG00000298369	0	0	0	0	0	0
ENSG00000298370.1	ENSG00000298370	0	0	0	0	0	0
ENSG00000298371.1	ENSG00000298371	0	0	0	0	0	0
ENSG00000298372.1	ENSG00000298372	0	0	0	0	0	0
ENSG00000298373.1	ENSG00000298373	1	0	0	0	4	0
ENSG00000298374.1	ENSG00000298374	0	0	0	0	0	0
ENSG00000298375.1	ENSG00000298375	0	0	0	0	0	0
ENSG00000298376.1	ENSG00000298376	0	1	0	4	1	0
ENSG00000298377.1	ENSG00000298377	0	0	0	0	0	0
ENSG00000298378.1	ENSG00000298378	0	0	0	0	0	0
ENSG00000298379.1	ENSG00000298379	0	0	0	0	0	0
ENSG00000298380.1	ENSG00000298380	0	0	0	0	0	0
ENSG00000298381.1	ENSG00000298381	0	0	0	0	0	0
ENSG00000298382.1	ENSG00000298382	0	0	0	1	1	1
ENSG00000298383.1	ENSG00000298383	0	0	0	0	0	0
ENSG00000298384.1	ENSG00000298384	0	0	0	0	0	0
ENSG00000298385.1	ENSG00000298385	0	0	0	0	2.181	1
ENSG00000298386.1	ENSG00000298386	0	0	0	0	0	0
ENSG00000298387.1	ENSG00000298387	0	2	0	3	0	0
ENSG00000298388.1	ENSG00000298388	0	0	0	0	0	0
ENSG00000298389.1	ENSG00000298389	0	0	0	0	0	0
ENSG00000298390.1	ENSG00000298390	0	0	0	0	1	0
ENSG00000298391.1	ENSG00000298391	0	0	0	0	0	0
ENSG00000298392.1	ENSG00000298392	0	0	0	0	0	0
ENSG00000298393.1	ENSG00000298393	0	0	0	0	0	0
ENSG00000298394.1	ENSG00000298394	0	1	0	2	1	0
ENSG00000298395.1	ENSG00000298395	0	0	0	0	0	0
ENSG00000298396.1	ENSG00000298396	0	3	8	1	2	2
ENSG00000298397.1	ENSG00000298397	3	0	0	1.614	0	0
ENSG00000298398.1	ENSG00000298398	0	0	0	0	0	0
ENSG00000298399.1	ENSG00000298399	0	0	0	0	0	0
ENSG00000298400.1	ENSG00000298400	0	0	0	0	0	0
ENSG00000298401.1	ENSG00000298401	0	0	1	0	0	0
ENSG00000298402.1	ENSG00000298402	0	0	0	0	0	0
ENSG00000298403.1	ENSG00000298403	0	0	0	0	0	0
ENSG00000298404.1	ENSG00000298404	0	0	0	0	0	0
ENSG00000298405.1	ENSG00000298405	0	0	0	0	0	0
ENSG00000298406.1	ENSG00000298406	0	0	0	0	0	0
ENSG00000298407.1	ENSG00000298407	0	0	0	0	0	0
ENSG00000298408.1	ENSG00000298408	0	0	0	0	0	0
ENSG00000298409.1	ENSG00000298409	0	0	11.439	0	4.629	0
ENSG00000298410.1	ENSG00000298410	0	0	0	0	0	0
ENSG00000298411.1	ENSG00000298411	0	0	0	0	0	0
ENSG00000298412.1	ENSG00000298412	0	0	0	0	0	0
ENSG00000298413.1	ENSG00000298413	1	0	1	1	0	0
ENSG00000298414.1	ENSG00000298414	0	0	0	0	0	0
ENSG00000298415.1	ENSG00000298415	0	0	0	1	0	0
ENSG00000298416.1	ENSG00000298416	1	0	1	1	0	1
ENSG00000298417.1	ENSG00000298417	0	0	0	0	0	0
ENSG00000298418.1	ENSG00000298418	0	0	0	0	0	0
ENSG00000298419.1	ENSG00000298419	0	1	0	0	0	0
ENSG00000298420.1	ENSG00000298420	0	0	0	0	1	0
ENSG00000298421.1	ENSG00000298421	0	0	0	0	0	0
ENSG00000298422.1	ENSG00000298422	0	0	0	0	0	0
ENSG00000298423.1	ENSG00000298423	0	0	0	0	0	0
ENSG00000298424.1	ENSG00000298424	0	0	0	0	0	0
ENSG00000298425.1	ENSG00000298425	0	0	0	0	0	0
ENSG00000298426.1	ENSG00000298426	0	6	9	0	0	1
ENSG00000298427.1	ENSG00000298427	0	0	0	0	0	0
ENSG00000298428.1	ENSG00000298428	0	0	0	0	0	0
ENSG00000298429.1	ENSG00000298429	0	0	0	0	0	0
ENSG00000298430.1	ENSG00000298430	0	2.873	1.003	2	0	0
ENSG00000298431.1	ENSG00000298431	0	0	0	0	0	0
ENSG00000298432.1	ENSG00000298432	0	0	0	0	0	0
ENSG00000298433.1	ENSG00000298433	0	0	0	0	1	0
ENSG00000298434.1	ENSG00000298434	0	0	0	0	0	0
ENSG00000298435.1	ENSG00000298435	0	0	0	0	0	0
ENSG00000298436.1	ENSG00000298436	0	0	0	0	0	0
ENSG00000298437.1	ENSG00000298437	0	0	0	0	0	0
ENSG00000298438.1	ENSG00000298438	0	0	0	0	0	0
ENSG00000298439.1	ENSG00000298439	0	0	0	0	0	0
ENSG00000298440.1	ENSG00000298440	0	0	1	0	0	1
ENSG00000298441.1	ENSG00000298441	0	0	0	0	0	0
ENSG00000298442.1	ENSG00000298442	1	0	0	0	0	0
ENSG00000298443.1	ENSG00000298443	0	0	0	0	0	0
ENSG00000298444.1	ENSG00000298444	0	0	0	0	0	0
ENSG00000298445.1	ENSG00000298445	0	0	0	0	0	0
ENSG00000298446.1	ENSG00000298446	0	0	0	0	0	0
ENSG00000298447.1	ENSG00000298447	0	0	0	0	0	0
ENSG00000298448.1	ENSG00000298448	0	0	0	0	0	0
ENSG00000298449.1	ENSG00000298449	0	0	0	0	0	0
ENSG00000298450.1	ENSG00000298450	0	0	0	0	0	0
ENSG00000298451.1	ENSG00000298451	0	0	0	0	0	0
ENSG00000298452.1	ENSG00000298452	0	0	0	0	0	0
ENSG00000298453.1	ENSG00000298453	0	0	0	0	0	0
ENSG00000298454.1	ENSG00000298454	0	0	0	0	0	0
